Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2003","2003","tonnes","137295.08","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2004","2004","tonnes","102203.44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2005","2005","tonnes","103166.88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2006","2006","tonnes","147369.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2007","2007","tonnes","158295.54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2008","2008","tonnes","163509.07","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2009","2009","tonnes","179546.85","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2010","2010","tonnes","146709.69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2011","2011","tonnes","195425.36","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2012","2012","tonnes","173613.91","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2946","Animal fats","2013","2013","tonnes","168989.26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1961","1961","g/capita/day","42.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1962","1962","g/capita/day","42.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1963","1963","g/capita/day","41.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1964","1964","g/capita/day","38.91","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1965","1965","g/capita/day","38.37","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1966","1966","g/capita/day","35.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1967","1967","g/capita/day","37.31","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1968","1968","g/capita/day","38.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1969","1969","g/capita/day","38.25","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1970","1970","g/capita/day","35.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1971","1971","g/capita/day","36.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1972","1972","g/capita/day","35.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1973","1973","g/capita/day","34.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1974","1974","g/capita/day","33.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1975","1975","g/capita/day","31.07","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1976","1976","g/capita/day","32.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1977","1977","g/capita/day","28.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1978","1978","g/capita/day","27.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1979","1979","g/capita/day","22.5","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1980","1980","g/capita/day","22.47","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1981","1981","g/capita/day","23.72","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1982","1982","g/capita/day","24.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1983","1983","g/capita/day","22.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1984","1984","g/capita/day","22.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1985","1985","g/capita/day","20.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1986","1986","g/capita/day","22.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1987","1987","g/capita/day","22.17","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1988","1988","g/capita/day","21.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1989","1989","g/capita/day","21.45","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1990","1990","g/capita/day","21.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1991","1991","g/capita/day","17.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1992","1992","g/capita/day","18.69","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1993","1993","g/capita/day","17.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1994","1994","g/capita/day","18.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1995","1995","g/capita/day","17.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1996","1996","g/capita/day","16.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1997","1997","g/capita/day","16.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1998","1998","g/capita/day","17.22","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","1999","1999","g/capita/day","17.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2000","2000","g/capita/day","18.01","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2001","2001","g/capita/day","18.68","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2002","2002","g/capita/day","15.89","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2003","2003","g/capita/day","18.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2004","2004","g/capita/day","13.85","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2005","2005","g/capita/day","13.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2006","2006","g/capita/day","19.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2007","2007","g/capita/day","20.41","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2008","2008","g/capita/day","20.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2009","2009","g/capita/day","22.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2010","2010","g/capita/day","17.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2011","2011","g/capita/day","23.54","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2012","2012","g/capita/day","20.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2946","Animal fats","2013","2013","g/capita/day","19.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1961","1961","kg","15.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1962","1962","kg","15.52","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1963","1963","kg","15.16","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1964","1964","kg","14.2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1965","1965","kg","14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1966","1966","kg","13.05","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1967","1967","kg","13.62","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1968","1968","kg","14.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1969","1969","kg","13.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1970","1970","kg","13.08","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1971","1971","kg","13.36","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1972","1972","kg","13.04","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1973","1973","kg","12.67","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1974","1974","kg","12.39","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1975","1975","kg","11.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1976","1976","kg","11.78","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1977","1977","kg","10.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1978","1978","kg","10.09","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1979","1979","kg","8.21","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1980","1980","kg","8.2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1981","1981","kg","8.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1982","1982","kg","8.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1983","1983","kg","8.2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1984","1984","kg","8.23","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1985","1985","kg","7.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1986","1986","kg","8.17","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1987","1987","kg","8.09","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1988","1988","kg","7.95","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1989","1989","kg","7.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1990","1990","kg","7.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1991","1991","kg","6.48","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1992","1992","kg","6.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1993","1993","kg","6.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1994","1994","kg","6.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1995","1995","kg","6.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1996","1996","kg","6.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1997","1997","kg","5.94","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1998","1998","kg","6.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","1999","1999","kg","6.25","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2000","2000","kg","6.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2001","2001","kg","6.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2002","2002","kg","5.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2003","2003","kg","6.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2004","2004","kg","5.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2005","2005","kg","5.03","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2006","2006","kg","7.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2007","2007","kg","7.45","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2008","2008","kg","7.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2009","2009","kg","8.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2010","2010","kg","6.55","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2011","2011","kg","8.59","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2012","2012","kg","7.53","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2946","Animal fats","2013","2013","kg","7.24","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1961","1961","kcal/capita/day","289","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1962","1962","kcal/capita/day","294","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1963","1963","kcal/capita/day","287","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1964","1964","kcal/capita/day","268","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1965","1965","kcal/capita/day","269","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1966","1966","kcal/capita/day","248","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1967","1967","kcal/capita/day","258","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1968","1968","kcal/capita/day","272","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1969","1969","kcal/capita/day","267","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1970","1970","kcal/capita/day","251","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1971","1971","kcal/capita/day","252","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1972","1972","kcal/capita/day","246","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1973","1973","kcal/capita/day","237","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1974","1974","kcal/capita/day","237","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1975","1975","kcal/capita/day","214","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1976","1976","kcal/capita/day","216","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1977","1977","kcal/capita/day","185","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1978","1978","kcal/capita/day","180","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1979","1979","kcal/capita/day","152","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1980","1980","kcal/capita/day","152","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1981","1981","kcal/capita/day","157","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1982","1982","kcal/capita/day","155","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1983","1983","kcal/capita/day","152","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1984","1984","kcal/capita/day","153","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1985","1985","kcal/capita/day","140","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1986","1986","kcal/capita/day","154","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1987","1987","kcal/capita/day","156","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1988","1988","kcal/capita/day","153","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1989","1989","kcal/capita/day","155","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1990","1990","kcal/capita/day","157","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1991","1991","kcal/capita/day","127","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1992","1992","kcal/capita/day","129","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1993","1993","kcal/capita/day","120","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1994","1994","kcal/capita/day","132","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1995","1995","kcal/capita/day","120","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1996","1996","kcal/capita/day","119","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1997","1997","kcal/capita/day","114","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1998","1998","kcal/capita/day","119","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","1999","1999","kcal/capita/day","121","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","2000","2000","kcal/capita/day","127","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2946","Animal fats","2001","2001","kcal/capita/day","136","Fc","Calculated data"
